sim_time,team,type,message
0:16,Zion,incident,Card Payments Are Down And The Coalfields Want Cash Or Scrip — now in progress. Open the incident for what changed.
0:17,Redwood,report,"A12 is on the Coalfield Counties Administrators' allowed list, so the action itself is in role…"
0:17,Zion,report,"I307 is graded on the state described, not on the action chosen: the disposal of loanable funds is arranged but no disbursement is reported…"
0:17,Zion,report,"The report is in role and correctly identifies I307 as its incident, but it files only the free intelligence-sharing action and a proposal for a payroll-risk…"
0:17,Everglades,incident,A Third Of The Stations Are Dry And The Tankers Also Serve The Ambulances — now partially resolved. Open the incident for what changed.
0:17,Glacier,incident,A Third Of The Stations Are Dry And The Tankers Also Serve The Ambulances — now partially resolved. Open the incident for what changed.
0:17,Redwood,incident,A Third Of The Stations Are Dry And The Tankers Also Serve The Ambulances — now partially resolved. Open the incident for what changed.
0:17,Yellowstone,incident,A Third Of The Stations Are Dry And The Tankers Also Serve The Ambulances — now partially resolved. Open the incident for what changed.
0:17,Acadia,incident,Small Employers Are Two Payrolls From Closing — now in progress. Open the incident for what changed.
0:17,Redwood,incident,Small Employers Are Two Payrolls From Closing — now in progress. Open the incident for what changed.
0:17,Teton,incident,Small Employers Are Two Payrolls From Closing — now in progress. Open the incident for what changed.
0:17,Zion,incident,Small Employers Are Two Payrolls From Closing — now in progress. Open the incident for what changed.
0:17,Everglades,incident,"Fifty Thousand Dollars, One Purpose, And An Office Nobody Believed Last Week — now in progress. Open the incident for what changed."
0:17,Redwood,incident,"Fifty Thousand Dollars, One Purpose, And An Office Nobody Believed Last Week — now in progress. Open the incident for what changed."
0:17,Teton,incident,"Fifty Thousand Dollars, One Purpose, And An Office Nobody Believed Last Week — now in progress. Open the incident for what changed."
0:17,Zion,incident,"Fifty Thousand Dollars, One Purpose, And An Office Nobody Believed Last Week — now in progress. Open the incident for what changed."
